nombre;sexe;annee;prenoms;nombre_total_cumule
5;M;2006;Angel;5
44;F;2006;Anouk;44
39;M;2006;Anthony;39
242;M;2006;Antoine;242
5;M;2006;Aubin;5
5;F;2006;Augustine;5
8;M;2006;Barnabé;8
24;F;2006;Bérénice;24
10;M;2006;Brayan;10
12;F;2006;Carmen;12
20;F;2006;Cassandre;20
142;F;2006;Charlotte;142
13;M;2006;Christophe;13
184;F;2006;Clara;184
36;F;2006;Clarisse;36
8;F;2006;Daphnée;8
6;F;2006;Deborah;6
10;F;2006;Déborah;10
23;F;2006;Domitille;23
9;M;2006;El;9
85;M;2006;Elias;85
72;F;2006;Elise;72
6;F;2006;Ely;6
6;F;2006;Enola;6
9;F;2006;Flavie;9
30;F;2006;Hélène;30
10;M;2006;Hillel;10
6;M;2006;Hugues;6
20;M;2006;Ibrahima;20
161;M;2006;Jules;161
91;F;2006;Julia;91
6;M;2006;Kacper;6
13;F;2006;Kadiatou;13
20;M;2006;Karl;20
7;F;2006;Katia;7
5;F;2006;Klara;5
10;M;2006;Laurent;10
6;M;2006;Leo;6
10;M;2006;Lirone;10
6;F;2006;Liv;6
9;F;2006;Livia;9
168;M;2006;Lucas;168
14;F;2006;Maïlys;14
11;F;2006;Marina;11
12;M;2006;Michaël;12
6;F;2006;Milla;6
21;M;2006;Naël;21
35;M;2006;Noa;35
26;M;2006;Ousmane;26
243;M;2006;Paul;243
5;M;2006;Philibert;5
15;F;2006;Philomène;15
13;F;2006;Quitterie;13
7;F;2006;Rokia;7
5;F;2006;Sarah-Lou;5
5;F;2006;Séléna;5
32;M;2006;Sofiane;32
22;F;2006;Sonia;22
13;F;2006;Théa;13
5;M;2006;Théophane;5
184;M;2006;Victor;184
9;M;2006;Wandrille;9
76;M;2007;Aaron;76
6;F;2007;Aby;6
80;F;2007;Adèle;80
10;F;2007;Aïssata;10
8;F;2007;Aïssatou;8
190;F;2007;Alice;190
32;M;2007;Amaury;32
7;F;2007;Amélia;7
7;M;2007;Andréa;7
119;F;2007;Anna;119
5;F;2007;Armelle;5
95;M;2007;Augustin;95
14;M;2007;Bakary;14
19;F;2007;Bérénice;19
22;F;2007;Caroline;22
28;M;2007;César;28
8;F;2007;Chirine;8
19;M;2007;Clovis;19
59;M;2007;Côme;59
7;M;2007;Daouda;7
8;M;2007;Darius;8
16;F;2007;Dina;16
6;F;2007;Divine;6
25;M;2007;Djibril;25
5;M;2007;Dramane;5
33;M;2007;Edgar;33
5;F;2007;Ellie;5
24;F;2007;Elodie;24
7;F;2007;Elvire;7
5;F;2007;Erin;5
8;F;2007;Eya;8
6;M;2007;Gaétan;6
18;F;2007;Hawa;18
56;M;2007;Ismaël;56
17;M;2007;Issa;17
6;M;2007;Jacob;6
6;F;2007;Jane;6
7;M;2007;Jason;7
17;M;2007;Jonas;17
6;F;2007;Kadiatou;6
10;M;2007;Kaïs;10
5;F;2007;Kassandra;5
5;F;2007;Kelya;5
7;M;2007;Kelyan;7
9;M;2007;Kenzo;9
5;F;2007;Lamia;5
13;F;2007;Léana;13
40;F;2007;Léonie;40
13;F;2007;Léonore;13
23;M;2007;Lorenzo;23
157;F;2007;Lucie;157
6;F;2007;Manuela;6
8;M;2007;Marvin;8
53;M;2007;Mathias;53
38;M;2007;Mathys;38
7;F;2007;Milena;7
6;F;2007;Milla;6
6;M;2007;Nadir;6
12;M;2007;Neil;12
97;M;2007;Noah;97
6;M;2007;Otto;6
11;F;2007;Perrine;11
25;M;2007;Sasha;25
9;M;2007;Sean;9
25;F;2007;Selma;25
6;F;2007;Shaïma;6
20;F;2007;Sophia;20
15;F;2007;Tara;15
6;F;2007;Tiphaine;6
11;M;2007;Vladimir;11
14;M;2007;Xavier;14
6;F;2007;Yara;6
9;F;2007;Yasmina;9
12;M;2007;Zachary;12
10;M;2008;Abdallah;10
7;M;2008;Abdoul;7
6;F;2008;Adama;16
6;F;2008;Aglaé;6
28;M;2008;Amaury;28
8;M;2008;Amin;8
5;M;2008;Aron;5
7;M;2008;Badis;7
114;M;2008;Baptiste;114
5;F;2008;Barbara;5
16;F;2008;Bertille;16
26;M;2008;Bilal;26
8;M;2008;Célestin;8
37;F;2008;Clémentine;37
9;M;2008;Curtis;9
36;M;2008;Edouard;36
6;F;2008;Élisa;6
6;M;2008;Eugène;6
5;F;2008;Héléna;5
15;M;2008;Issa;15
11;M;2008;Joan;11
5;M;2008;Kenny;5
5;M;2008;Kenzi;5
10;M;2008;Kenzo;10
18;M;2008;Kévin;18
7;M;2008;Khalil;7
9;F;2008;Lilas;9
7;F;2008;Lilya;7
7;F;2008;Line;7
74;F;2008;Lisa;74
13;F;2008;Livia;13
288;F;2008;Louise;288
31;F;2008;Lucile;31
6;F;2008;Maïssane;6
36;M;2008;Mathéo;36
5;M;2008;Michaël;5
40;F;2008;Myriam;40
159;M;2008;Nathan;159
97;F;2008;Nina;97
82;F;2008;Noémie;82
38;M;2008;Octave;38
10;M;2008;Oumar;10
88;M;2008;Quentin;88
11;F;2008;Rita;11
52;M;2008;Ruben;52
16;M;2008;Sam;16
15;F;2008;Syrine;15
7;F;2008;Tia;7
5;F;2008;Uma;5
7;F;2008;Wiktoria;7
5;M;2008;Wissem;5
19;M;2008;Yohan;19
24;F;2009;Aliénor;24
6;M;2009;Alon;6
5;F;2009;Anaë;5
22;F;2009;Audrey;22
5;M;2009;Ayden;5
10;M;2009;Benoît;10
6;F;2009;Blandine;6
8;M;2009;Célian;8
9;F;2009;Clélia;9
150;M;2009;Clément;150
16;F;2009;Coline;16
69;M;2009;Côme;69
13;F;2009;Diana;13
6;F;2009;Divine;6
5;M;2009;Edward;5
41;M;2009;Elie;41
7;M;2009;Emil;7
7;F;2009;Emilia;7
13;M;2009;Farès;13
17;M;2009;Ferdinand;17
12;F;2009;Gaïa;12
6;M;2009;Joey;6
5;M;2009;John;5
12;F;2009;Livia;12
220;M;2009;Lucas;220
5;F;2009;Lyne;5
22;F;2009;Mahaut;22
14;M;2009;Mahé;14
8;F;2009;Manelle;8
20;M;2009;Matthias;20
11;M;2009;Merlin;11
5;M;2009;Mika;5
45;F;2009;Mila;45
11;M;2009;Mohamed-Amine;11
6;F;2009;Nermine;6
52;M;2009;Noam;52
107;M;2009;Noé;107
10;F;2009;Nola;10
10;M;2009;Ousmane;10
17;F;2009;Pia;17
19;M;2009;Sandro;19
14;F;2009;Shana;14
106;M;2009;Simon;106
175;M;2009;Thomas;175
36;M;2009;Vadim;36
207;M;2009;Victor;207
8;M;2009;Yoann;8
8;M;2009;Yohann;8
7;M;2010;Abdou;7
8;F;2010;Adélaïde;8
5;F;2010;Alessandra;5
8;F;2019;Coumba;8
8;F;2019;Lya;8
8;F;2019;Théodora;8
7;M;2019;Philippe;7
7;M;2019;Zéphyr;7
7;F;2019;Laetitia;7
6;M;2019;Stefan;6
6;F;2019;Binta;6
6;F;2019;Clotilde;6
6;F;2019;France;6
5;M;2019;Alhassane;5
5;M;2019;Kenan;5
5;M;2019;Khalifa;5
5;M;2019;Levi;5
5;M;2019;Orion;5
5;F;2019;Akshaya;5
5;F;2019;Lalya;5
5;F;2019;Rosa;5
5;F;2019;Sadio;5
5;F;2019;Tali;5
312;M;2020;Gabriel;312
127;F;2020;Lina;127
78;F;2020;Julia;78
68;M;2020;Malo;68
59;F;2020;Clara;59
55;M;2020;Théo;55
48;M;2020;Jean;48
48;F;2020;Elsa;48
45;M;2020;Alexis;45
39;M;2020;Ezra;39
39;F;2020;Lila;39
35;M;2020;Arsène;35
34;F;2020;Lily;34
31;M;2020;Rafael;31
29;F;2020;Léonore;29
28;F;2020;Maëlle;28
27;M;2020;Antonin;27
26;M;2020;Tristan;26
25;F;2020;Gaïa;25
25;F;2020;Noor;25
21;M;2020;Andréa;21
19;F;2020;Lyne;19
18;M;2020;Zacharie;18
18;F;2020;Alexandra;18
18;F;2020;Mina;18
17;F;2020;Élisa;17
17;F;2020;Eloïse;17
16;F;2020;Imany;16
16;F;2020;Salimata;16
15;M;2020;Aris;15
15;M;2020;Timéo;15
15;F;2020;Assiya;15
15;F;2020;Dania;15
14;F;2020;Marguerite;14
13;M;2020;Milann;13
12;M;2020;Logan;12
12;M;2020;Viktor;12
12;M;2020;Yusuf;12
11;F;2020;Anaé;11
11;F;2020;Kayla;11
11;F;2020;Mayssa;11
10;M;2020;Hassan;10
10;M;2020;Sekou;10
10;F;2020;Ada;10
10;F;2020;Haya;10
9;M;2020;Archibald;9
9;M;2020;Élias;9
9;M;2020;François;9
9;F;2020;Philippa;9
9;F;2020;Vanessa;9
8;M;2020;Arié;8
8;M;2020;Fares;8
8;F;2020;Inayah;8
8;F;2020;Joanna;8
8;F;2020;Selena;8
7;M;2020;Ahmad;7
7;M;2020;Aydan;7
7;M;2020;Jibril;7
7;M;2020;Oliver;7
7;F;2020;Cécile;7
7;F;2020;Jannat;7
6;M;2020;Aubin;6
6;M;2020;Bradley;6
6;M;2020;Loïc;6
6;M;2020;Soën;6
6;F;2020;Isabelle;6
6;F;2020;Izïa;6
6;F;2020;Neïla;6
6;F;2020;Nihel;6
6;F;2020;Scarlett;6
5;M;2020;Maho;5
5;M;2020;Shahine;5
5;F;2020;Anita;5
5;F;2020;Beatrice;5
5;F;2020;Giorgia;5
5;F;2020;Lyra;5
5;F;2020;Maëline;5
5;F;2020;Mayssane;5
5;F;2020;Séraphine;5
5;F;2020;Yana;5
151;F;2021;Chloé;151
118;F;2021;Iris;118
115;F;2021;Charlotte;115
80;M;2021;Léonard;80
67;F;2021;Nour;67
58;F;2021;Clémence;58
44;F;2021;Stella;44
44;M;2021;Issa;44
35;M;2021;Edgar;35
34;M;2021;Balthazar;34
30;F;2021;Mona;30
28;F;2021;Ariane;28
27;F;2021;Ines;27
27;F;2021;Lilia;27
26;M;2021;Aboubacar;26
21;M;2021;Owen;21
20;F;2021;Andrea;20
20;M;2021;Isaiah;20
19;M;2021;Roman;19
18;M;2021;Antonin;18
16;F;2021;Mélina;16
15;F;2021;Irène;15
14;M;2021;Aris;14
14;M;2021;Ishaq;14
13;F;2021;Marguerite;13
12;F;2021;Lehna;12
12;M;2021;Rayane;12
11;F;2021;Binta;11
11;F;2021;Charline;11
11;F;2021;Mayar;11
11;M;2021;Aloïs;11
11;M;2021;Boubacar;11
11;M;2021;Mathieu;11
10;F;2021;Cléa;10
10;M;2021;Bastien;10
9;F;2021;Léana;9
9;F;2021;Marwa;9
9;M;2021;Philippe;9
9;M;2021;Tidiane;9
9;M;2021;Titouan;9
8;F;2021;Israa;8
8;F;2021;Lucy;8
8;F;2021;Naïla;8
8;F;2021;Thalie;8
8;M;2021;Jonathan;8
8;M;2021;Milhan;8
7;F;2021;Céline;7
7;F;2021;Tamara;7
7;M;2021;Florent;7
7;M;2021;Paulin;7
7;M;2021;Youcef;7
6;F;2021;Aleyna;6
6;F;2021;Isée;6
6;F;2021;Kadidia;6
6;F;2021;Laure;6
6;F;2021;Maïna;6
6;F;2021;Safiatou;6
6;F;2021;Zeinab;6
6;M;2021;Malone;6
6;M;2021;Oren;6
5;F;2021;Elyne;5
5;F;2021;Jemima;5
5;F;2021;Leïna;5
5;F;2021;Marilou;5
5;F;2021;Salima;5
5;M;2021;Manil;5
5;M;2021;Muhammed;5
5;M;2021;Thierno;5
15;M;2011;Wael;15
30;F;2011;Zélie;30
13;M;2012;Adama;13
5;F;2012;Adama;18
6;M;2012;Adame;6
47;M;2012;Ali;47
6;F;2012;Alima;6
5;M;2012;Amaël;5
100;F;2012;Anaïs;100
13;F;2012;Anastasia;13
8;F;2012;Angela;8
24;M;2012;Anis;24
5;M;2012;Artus;5
7;F;2012;Assetou;7
7;M;2012;Aubin;7
5;F;2012;Baya;5
18;M;2012;Bilel;18
15;F;2012;Bintou;15
5;M;2012;Camil;5
13;F;2012;Caroline;13
10;F;2012;Célestine;10
6;M;2012;Cheikh;6
269;F;2012;Chloé;269
7;M;2012;Danny;7
7;F;2012;Delphine;7
9;M;2012;Dimitri;9
6;F;2012;Elina;6
7;M;2012;Eloan;7
5;F;2012;Elyssa;5
39;M;2012;Emile;39
27;F;2012;Emmy;27
6;M;2012;Fabio;6
5;M;2012;Fady;5
20;F;2012;Fanta;20
9;F;2012;Fiona;9
5;F;2012;Frida;5
6;F;2012;Gabriella;6
34;F;2012;Giulia;34
5;M;2012;Haroune;5
7;M;2012;Hayden;7
24;F;2012;Isaure;24
6;M;2012;Joaquim;6
50;F;2012;Léna;50
99;M;2012;Liam;99
5;F;2012;Liyah;5
6;F;2012;Liza;6
34;M;2012;Lorenzo;34
104;F;2012;Lou;112
6;M;2012;Louka;6
6;M;2012;Loup;6
12;F;2012;Luce;12
25;F;2012;Lyna;25
51;M;2012;Maël;51
16;F;2012;Mahaut;16
5;F;2012;Maïlys;5
5;F;2012;Maïna;5
6;F;2012;Manelle;6
123;F;2012;Manon;123
78;F;2012;Margot;78
11;F;2012;Marina;11
12;F;2012;Marwa;12
17;M;2012;Marwan;17
7;M;2012;Michael;7
7;F;2012;Milla;7
8;M;2012;Nadir;8
21;F;2012;Nora;21
40;F;2012;Nour;49
6;F;2012;Noura;6
5;M;2012;Paul-Arthur;5
60;M;2012;Pierre;60
5;M;2012;Sadio;5
5;M;2012;Samir;5
5;F;2012;Shaïna;5
26;M;2012;Théophile;26
12;F;2012;Tiffany;12
5;F;2012;Tiguida;5
5;F;2012;Tina;5
7;M;2012;Tybalt;7
15;M;2012;Virgile;15
6;F;2012;Ysée;6
5;M;2013;Abdramane;5
14;M;2013;Aksel;14
7;F;2013;Alba;7
33;F;2013;Albane;33
72;F;2013;Alix;80
20;F;2013;Amandine;20
41;M;2013;Anatole;41
19;F;2013;Anissa;19
143;M;2013;Antoine;143
11;M;2013;Archibald;11
126;M;2013;Augustin;126
64;F;2013;Ava;64
5;M;2013;Ayaan;5
45;M;2013;Ayoub;45
5;M;2013;Azad;5
64;M;2013;Basile;64
37;F;2013;Bérénice;37
71;M;2013;Camille;71
78;M;2013;Charles;78
236;F;2013;Chloé;236
65;F;2013;Constance;65
26;M;2013;Corentin;26
72;F;2013;Diane;72
10;F;2013;Ellie;10
27;M;2013;Elliot;27
15;F;2013;Elya;15
41;F;2013;Emilie;41
12;F;2013;Emmanuelle;12
94;F;2013;Eva;94
9;F;2013;Éva;9
8;F;2013;Héléna;8
5;F;2013;Hélèna;5
52;F;2013;Ines;52
7;F;2013;Isis;7
15;M;2013;Jaden;15
6;M;2013;Lilian;6
5;F;2013;Lilwenn;5
9;M;2013;Lisandro;9
22;F;2013;Lison;22
9;F;2013;Lou-Ann;9
17;F;2013;Louison;23
11;M;2013;Louka;11
7;F;2013;Lucia;7
91;F;2013;Lucie;91
7;F;2013;Lucille;7
7;M;2013;Lukas;7
5;M;2013;Lyes;5
75;F;2013;Marie;75
9;F;2013;Marilou;9
9;F;2013;Marine;9
21;M;2013;Matthias;21
29;M;2013;Max;29
5;F;2013;Mayane;5
42;M;2013;Moussa;42
9;F;2013;Nada;9
46;M;2013;Nicolas;46
5;F;2013;Nicole;5
19;F;2013;Oumou;19
16;M;2013;Raphael;16
5;M;2013;Richard;5
5;M;2013;Rodrigo;5
42;F;2013;Roxane;42
10;M;2013;Sean;10
8;F;2013;Séréna;8
112;F;2013;Sofia;112
9;F;2013;Vanessa;9
6;M;2013;Wilson;6
34;M;2013;Younes;34
42;M;2013;Youssef;42
9;F;2014;Amani;9
15;M;2014;Bastien;15
11;F;2014;Castille;11
8;F;2014;Cléa;8
21;F;2014;Clémentine;21
13;M;2014;Colin;13
11;M;2014;Dan;11
6;F;2014;Deva;6
8;F;2014;Divine;8
5;M;2014;Éliott;5
49;F;2014;Elise;49
6;F;2014;Elyssa;6
7;M;2014;Emilio;7
14;M;2014;Eric;14
5;M;2014;Ezio;5
21;F;2014;Fanta;21
6;M;2014;Gaétan;6
8;M;2014;Giacomo;8
6;M;2014;Giulian;6
20;F;2014;Hannah;20
39;F;2014;Inaya;39
7;M;2014;Ismail;7
26;F;2014;Judith;26
5;F;2014;Kendra;5
5;M;2014;Khaled;5
6;F;2014;Layanah;6
39;F;2014;Lise;39
21;F;2014;Louisa;21
9;F;2014;Lylia;9
29;F;2014;Lyna;29
57;M;2014;Marceau;57
136;M;2014;Martin;136
85;M;2014;Mathis;85
7;F;2014;Mélanie;7
37;M;2014;Milan;37
35;M;2014;Moussa;35
5;F;2014;Nadine;5
9;M;2014;Orso;9
8;F;2014;Paola;8
6;M;2014;Paulin;6
13;F;2014;Rita;13
6;F;2014;Salima;6
10;F;2014;Salimata;10
70;F;2014;Salomé;70
176;F;2014;Sarah;176
5;F;2014;Serena;5
15;F;2014;Sibylle;15
44;M;2014;Solal;44
44;F;2014;Stella;44
8;M;2014;Swann;8
7;F;2014;Thelma;7
7;M;2014;Tidiane;7
11;F;2014;Tina;11
11;F;2014;Ysé;11
7;F;2014;Zohra;7
20;M;2015;Aksel;20
5;M;2015;Albéric;5
14;M;2015;Albert;14
42;M;2015;Amine;42
6;M;2015;Ange;6
16;F;2015;Aurore;16
7;F;2015;Ayline;7
23;F;2015;Bianca;23
22;M;2015;Bilal;22
6;M;2015;Bilel;6
6;M;2015;Cameron;6
6;F;2015;Cassandra;6
18;F;2015;Cassandre;18
27;F;2015;Célia;27
82;M;2015;Charles;82
10;M;2015;Christ;10
12;M;2015;Clarence;12
19;F;2015;Coline;19
8;M;2015;Elouan;8
9;F;2015;Ema;9
12;F;2015;Emna;12
6;F;2015;Eulalie;6
9;F;2015;Fatimata;9
5;F;2015;Firdaws;5
14;F;2015;Fleur;14
165;M;2015;Gaspard;165
5;F;2015;Gina;5
50;F;2015;Giulia;50
7;F;2015;Héléna;7
11;M;2015;Ishaq;11
84;M;2015;Ismaël;84
5;M;2015;Ismail;5
12;M;2015;Jacob;12
13;F;2015;Jennah;13
8;M;2015;Juan;8
24;F;2015;Judith;24
34;M;2015;Kylian;34
6;M;2015;Ladji;6
29;F;2015;Lana;29
13;M;2015;Lassana;13
36;M;2015;Lenny;36
7;M;2015;Leon;7
15;M;2015;Loïc;15
10;M;2015;Lou;10
99;F;2015;Lucie;99
39;F;2015;Maëlys;39
7;F;2015;Malia;7
5;M;2015;Marvin;5
78;M;2015;Mathis;78
10;M;2015;Mattéo;10
12;F;2015;Mayar;12
9;F;2015;Mélia;9
10;F;2015;Meriem;10
19;F;2015;Naomie;19
21;F;2015;Nélia;21
7;F;2015;Olga;7
6;M;2015;Pharell;6
5;F;2015;Ramata;5
5;F;2015;Ritaj;5
16;M;2015;Ryan;16
17;M;2015;Sami;17
6;M;2015;Steven;6
79;F;2015;Suzanne;79
58;M;2015;Théodore;58
27;M;2015;Théophile;27
20;M;2015;Tiago;20
6;M;2015;Tim;6
32;M;2015;Wassim;32
65;F;2015;Yasmine;65
10;F;2015;Ysée;10
6;M;2016;Aïden;6
17;M;2016;Aksel;17
26;F;2016;Albane;26
29;F;2016;Aliya;29
14;M;2016;Amadou;14
9;F;2016;Anaé;9
22;F;2016;Anastasia;22
30;M;2016;Andrea;30
7;M;2016;Andy;7
38;M;2016;Anton;38
5;M;2016;Antonio;5
52;M;2016;Ayoub;52
18;F;2016;Billie;18
6;M;2016;Bryan;6
9;F;2016;Cécile;9
35;F;2016;Charlie;50
9;M;2016;Dario;9
19;M;2016;Darius;19
79;F;2016;Diane;79
49;M;2016;Eden;49
6;M;2016;Edmond;6
35;F;2016;Éléonore;35
8;M;2016;Elon;8
69;F;2016;Elsa;69
10;F;2016;Elyssa;10
9;F;2016;Emily;9
209;F;2016;Emma;209
15;F;2016;Eugénie;15
117;F;2016;Eva;117
15;F;2016;Evy;15
7;M;2016;Eyal;7
14;M;2016;Ezra;14
5;F;2016;Faith;5
11;M;2016;Felix;11
59;M;2016;Félix;59
6;M;2016;Gael;6
138;M;2016;Gaspard;138
13;M;2016;Gauthier;13
19;M;2016;Idriss;19
12;M;2016;Issam;12
26;M;2016;Julien;26
6;M;2016;Jun;6
9;M;2016;Leandro;9
9;M;2016;Levi;9
5;F;2016;Leyla;5
6;F;2016;Liza;6
11;M;2016;Logan;11
7;M;2016;Loris;7
30;M;2016;Luca;30
8;M;2016;Mady;8
15;F;2016;Marion;15
6;F;2016;Marthe;6
118;M;2016;Martin;118
32;M;2016;Mathias;32
8;M;2016;Merlin;8
11;F;2016;Mira;11
10;F;2016;Neyla;10
5;M;2016;Nizar;5
29;F;2016;Paloma;29
8;M;2016;Pharell;8
6;M;2016;Pietro;6
44;M;2016;Rafael;44
20;M;2016;Rayane;20
98;F;2016;Romane;98
8;M;2016;Saïd;8
24;M;2016;Sami;24
15;F;2016;Sonia;15
12;F;2016;Soraya;12
17;M;2016;Swann;17
48;M;2016;Théodore;48
17;M;2016;Timéo;17
5;M;2016;Tyler;5
9;F;2016;Ysée;9
8;M;2016;Zakariya;8
7;M;2016;Zayn;7
5;F;2016;Zineb;5
6;M;2016;Ziyad;6
7;F;2017;Adama;22
19;M;2017;Adel;19
23;M;2017;Adem;23
111;F;2017;Agathe;111
6;F;2017;Aïna;6
17;M;2017;Aksel;17
70;M;2017;Alexis;70
47;F;2017;Alicia;47
10;F;2017;Andrea;54
8;F;2017;Anissa;8
10;F;2017;Assiya;10
20;F;2017;Aurore;20
111;M;2017;Axel;111
5;M;2017;Benoît;5
27;M;2017;Bilal;27
21;F;2017;Bintou;21
6;M;2017;Carl;6
24;M;2017;Dylan;24
14;F;2017;Élisa;14
5;M;2017;Eloi;5
10;F;2017;Elyne;10
5;F;2017;Elyssa;5
19;F;2017;Emna;19
5;F;2017;Enora;5
7;F;2017;Eulalie;7
6;M;2017;Farès;6
38;F;2017;Giulia;38
5;M;2017;Hamady;5
30;M;2017;Haroun;30
6;F;2017;Hidaya;6
5;F;2017;Ilef;5
6;M;2017;Isidore;6
21;M;2017;Iyad;21
5;M;2017;Izaac;5
19;F;2017;Jana;19
183;F;2017;Jeanne;183
6;M;2017;Jed;6
6;M;2017;Johann;6
10;M;2017;Jordan;10
8;M;2017;Josué;8
10;F;2017;Kadidja;10
13;F;2017;Lehna;13
18;F;2017;Léonore;18
14;F;2017;Leyna;14
58;F;2017;Lisa;58
18;F;2017;Lison;18
5;M;2017;Loan;5
261;M;2017;Louis;261
18;F;2017;Lyne;18
28;F;2017;Maëlle;28
27;M;2017;Marcus;27
10;F;2017;Marguerite;10
6;M;2017;Marlon;6
7;M;2017;Marvin;7
17;M;2017;Max;17
18;F;2017;Maxine;18
11;F;2017;May;11
9;M;2017;Melchior;9
5;F;2017;Meryam;5
5;F;2017;Mira;5
62;M;2017;Naël;62
7;F;2017;Nava;7
8;M;2017;Nazim;8
6;F;2017;Nesrine;6
119;F;2017;Nina;119
41;F;2017;Nora;41
54;M;2017;Octave;54
108;F;2017;Olivia;108
5;M;2017;Qassim;5
36;M;2017;Rafael;36
5;F;2017;Ritaj;5
8;M;2017;Ryad;8
5;F;2017;Sandra;5
6;M;2017;Selim;6
10;F;2017;Soraya;10
5;M;2017;Teodor;5
6;F;2017;Tina;6
5;M;2017;Uriel;5
84;F;2017;Valentine;84
14;M;2017;Vladimir;14
6;M;2017;Yaïr;6
30;M;2018;Adem;30
52;F;2018;Aïcha;52
11;M;2018;Aimé;11
12;F;2018;Aline;12
25;F;2018;Alya;25
18;M;2018;Ange;18
6;F;2018;Angelina;6
9;F;2018;Annabelle;9
14;F;2018;Anya;14
8;F;2018;Assiya;8
104;M;2018;Axel;104
56;M;2018;Benjamin;56
26;F;2018;Bérénice;26
5;F;2018;Bonnie;5
70;F;2018;Céleste;70
36;F;2018;Daphné;36
29;M;2018;Diego;29
6;F;2018;Élia;6
15;F;2018;Élisa;15
23;F;2018;Emilie;23
8;M;2018;Etienne;8
6;F;2018;Hafsa;6
5;M;2018;Hamed;5
8;M;2018;Haron;8
61;M;2018;Hector;61
16;M;2018;Ilian;16
9;M;2018;Ishak;9
14;M;2018;Ivan;14
6;F;2018;Izïa;6
5;F;2018;Joanne;5
12;M;2018;Khalil;12
6;F;2018;Léonor;6
5;F;2018;Louane;5
14;M;2018;Loup;14
9;M;2018;Luc;9
5;F;2018;Maëline;5
9;F;2018;Maeva;9
47;M;2018;Malo;47
11;F;2018;Marion;11
6;F;2018;Mélanie;6
7;M;2018;Mikaël;7
99;F;2018;Mila;99
11;F;2018;Mira;11
19;F;2018;Mona;19
5;M;2018;Muhammed;5
22;M;2018;Nahil;22
7;M;2018;Nathanael;7
9;M;2018;Nil;9
130;M;2018;Noah;130
6;F;2018;Nola;6
11;F;2018;Philippa;11
31;M;2018;Rafael;31
13;F;2018;Razane;13
16;F;2018;Rosalie;16
7;F;2018;Sanaa;7
9;M;2018;Sekou;9
6;M;2018;Seydina;6
13;M;2018;Soan;13
7;M;2018;Sofiane;7
6;M;2018;Teodor;6
8;M;2018;Thiago;8
43;M;2018;William;43
12;M;2018;Yossef;12
29;M;2004;Achille;29
135;M;2019;Sacha;135
10;F;2004;Agnès;10
108;F;2019;Iris;108
8;F;2004;Aïssata;8
101;F;2019;Romy;101
15;M;2004;Allan;15
79;M;2019;Octave;79
6;M;2004;Alon;6
66;M;2019;Ulysse;66
14;F;2004;Alyssa;14
65;M;2019;Hector;65
6;F;2004;Amélia;6
48;M;2019;Gabin;48
9;M;2004;Arthus;9
46;M;2019;Pierre;46
8;M;2004;Auguste;8
45;F;2019;Lila;45
23;M;2004;Ayoub;23
35;M;2019;Ahmed;35
11;M;2004;Brian;11
35;M;2019;Yassine;35
54;F;2004;Célia;54
35;F;2019;Jenna;35
18;F;2004;Christine;18
24;M;2019;Youssouf;24
6;M;2004;Cyriaque;6
23;F;2019;Augustine;23
7;F;2004;Cyrielle;7
20;F;2019;Lena;20
9;M;2004;Dany;9
18;M;2019;Samy;18
6;F;2004;Eléna;6
17;F;2019;Mélissa;17
44;F;2004;Eloïse;44
16;M;2019;Adama;16
7;M;2004;Eytan;7
16;F;2019;Esmée;16
21;F;2004;Faustine;21
16;F;2019;Mahault;16
6;M;2004;Filipe;6
15;F;2019;Léana;15
100;M;2004;Gaspard;100
15;F;2019;Ora;15
66;F;2004;Héloïse;66
14;M;2019;Anis;14
5;M;2004;Hicham;5
13;M;2019;Matthieu;13
5;M;2004;Hillel;5
13;M;2019;Soren;13
19;M;2004;Ibrahima;19
13;F;2019;Yuna;13
5;F;2004;Séréna;5
10;M;2019;Ilyane;10
30;F;2004;Suzanne;30
10;M;2019;Seydou;10
12;M;2004;Téo;12
10;F;2019;Aïsha;10
25;F;2004;Tess;25
10;F;2019;Gloria;10
47;M;2004;Titouan;47
9;M;2019;Nour;9
5;F;2004;Tracy;5
9;F;2019;Ève;9
5;F;2004;Virginie;5
9;F;2019;Mariya;9
8;M;2004;Yani;8
8;M;2019;Abdou;8
10;F;2005;Agnès;10
8;M;2019;Milhane;8
9;M;2005;Aksel;9
8;M;2019;Samba;8
26;F;2005;Amina;26
15;M;2010;Alessandro;15
19;F;2005;Anissa;19
14;M;2010;Alexander;14
5;F;2005;Anita;5
19;F;2010;Alyssa;19
6;M;2005;Aurel;6
14;F;2010;Amira;14
17;F;2005;Cassandra;17
5;F;2010;Anael;5
41;M;2005;Côme;41
8;F;2010;Arielle;8
41;F;2005;Constance;41
5;F;2010;Basma;5
38;M;2005;Corentin;38
10;F;2010;Bertille;10
35;M;2005;Dimitri;35
7;F;2010;Caroline;7
34;M;2005;Edouard;34
12;M;2010;Clovis;12
10;F;2005;Eléna;10
7;M;2010;Cyrille;7
5;F;2005;Elona;5
6;M;2010;Damian;6
5;M;2005;Éric;5
10;M;2010;Darius;10
8;M;2005;Farès;8
26;M;2010;Djibril;26
12;M;2005;Ferdinand;12
13;F;2010;Domitille;13
6;M;2005;Germain;6
5;M;2010;Eli;5
9;M;2005;Giovanni;9
67;M;2010;Elias;67
22;F;2005;Grace;22
